snapshot_date,sku,location_id,opening_quantity,closing_quantity
2025-03-14,SKU021,DC03,37,35
2025-03-14,SKU021,DC04,67,65
2025-03-14,SKU022,DC01,4,77
2025-03-14,SKU022,DC02,50,46
2025-03-14,SKU022,DC03,0,0
2025-03-14,SKU022,DC04,51,48
2025-03-14,SKU023,DC01,0,0
2025-03-14,SKU023,DC02,50,49
2025-03-14,SKU023,DC03,200,198
2025-03-14,SKU023,DC04,27,26
2025-03-14,SKU024,DC01,96,93
2025-03-14,SKU024,DC02,0,0
2025-03-14,SKU024,DC03,72,69
2025-03-14,SKU024,DC04,0,0
2025-03-15,SKU001,DC01,523,522
2025-03-15,SKU001,DC02,265,264
2025-03-15,SKU001,DC03,434,434
2025-03-15,SKU001,DC04,300,298
2025-03-15,SKU002,DC01,182,180
2025-03-15,SKU002,DC02,392,392
2025-03-15,SKU002,DC03,60,58
2025-03-15,SKU002,DC04,122,121
2025-03-15,SKU003,DC01,61,58
2025-03-15,SKU003,DC02,65,64
2025-03-15,SKU003,DC03,82,80
2025-03-15,SKU003,DC04,0,0
2025-03-15,SKU004,DC01,62,60
2025-03-15,SKU004,DC02,0,0
2025-03-15,SKU004,DC03,94,92
2025-03-15,SKU004,DC04,217,215
2025-03-15,SKU005,DC01,7,4
2025-03-15,SKU005,DC02,170,167
2025-03-15,SKU005,DC03,53,49
2025-03-15,SKU005,DC04,70,67
2025-03-15,SKU006,DC01,20,17
2025-03-15,SKU006,DC02,62,59
2025-03-15,SKU006,DC03,80,77
2025-03-15,SKU006,DC04,21,18
2025-03-15,SKU007,DC01,0,0
2025-03-15,SKU007,DC02,19,17
2025-03-15,SKU007,DC03,0,0
2025-03-15,SKU007,DC04,177,174
2025-03-15,SKU008,DC01,0,0
2025-03-15,SKU008,DC02,18,16
2025-03-15,SKU008,DC03,0,0
2025-03-15,SKU008,DC04,0,0
2025-03-15,SKU009,DC01,312,311
2025-03-15,SKU009,DC02,350,350
2025-03-15,SKU009,DC03,198,198
2025-03-15,SKU009,DC04,269,268
2025-03-15,SKU010,DC01,358,357
2025-03-15,SKU010,DC02,200,199
2025-03-15,SKU010,DC03,503,502
2025-03-15,SKU010,DC04,329,327
2025-03-15,SKU011,DC01,131,130
2025-03-15,SKU011,DC02,100,99
2025-03-15,SKU011,DC03,309,307
2025-03-15,SKU011,DC04,108,107
2025-03-15,SKU012,DC01,0,0
2025-03-15,SKU012,DC02,180,179
2025-03-15,SKU012,DC03,0,0
2025-03-15,SKU012,DC04,147,145
2025-03-15,SKU013,DC01,0,0
2025-03-15,SKU013,DC02,33,31
2025-03-15,SKU013,DC03,151,149
2025-03-15,SKU013,DC04,89,87
2025-03-15,SKU014,DC01,0,0
2025-03-15,SKU014,DC02,60,59
2025-03-15,SKU014,DC03,0,0
2025-03-15,SKU014,DC04,123,119
2025-03-15,SKU015,DC01,52,50
2025-03-15,SKU015,DC02,345,343
2025-03-15,SKU015,DC03,48,45
2025-03-15,SKU015,DC04,121,118
2025-03-15,SKU016,DC01,0,0
2025-03-15,SKU016,DC02,27,24
2025-03-15,SKU016,DC03,24,20
2025-03-15,SKU016,DC04,0,0
2025-03-15,SKU017,DC01,0,0
2025-03-15,SKU017,DC02,0,0
2025-03-15,SKU017,DC03,0,0
2025-03-15,SKU017,DC04,0,44
2025-03-15,SKU018,DC01,571,571
2025-03-15,SKU018,DC02,385,384
2025-03-15,SKU018,DC03,191,191
2025-03-15,SKU018,DC04,298,298
2025-03-15,SKU019,DC01,417,414
2025-03-15,SKU019,DC02,307,306
2025-03-15,SKU019,DC03,228,227
2025-03-15,SKU019,DC04,361,360
2025-03-15,SKU020,DC01,164,162
2025-03-15,SKU020,DC02,111,110
2025-03-15,SKU020,DC03,261,259
2025-03-15,SKU020,DC04,120,119
2025-03-15,SKU021,DC01,19,16
2025-03-15,SKU021,DC02,145,143
2025-03-15,SKU021,DC03,35,33
2025-03-15,SKU021,DC04,65,64
2025-03-15,SKU022,DC01,77,74
2025-03-15,SKU022,DC02,46,43
2025-03-15,SKU022,DC03,0,0
2025-03-15,SKU022,DC04,48,46
2025-03-15,SKU023,DC01,0,0
2025-03-15,SKU023,DC02,49,47
2025-03-15,SKU023,DC03,198,196
2025-03-15,SKU023,DC04,26,24
2025-03-15,SKU024,DC01,93,90
2025-03-15,SKU024,DC02,0,0
2025-03-15,SKU024,DC03,69,103
2025-03-15,SKU024,DC04,0,0
2025-03-16,SKU001,DC01,522,522
2025-03-16,SKU001,DC02,264,263
2025-03-16,SKU001,DC03,434,433
2025-03-16,SKU001,DC04,298,298
2025-03-16,SKU002,DC01,180,177
2025-03-16,SKU002,DC02,392,441
2025-03-16,SKU002,DC03,58,57
2025-03-16,SKU002,DC04,121,120
2025-03-16,SKU003,DC01,58,56
2025-03-16,SKU003,DC02,64,62
2025-03-16,SKU003,DC03,80,78
2025-03-16,SKU003,DC04,0,0
2025-03-16,SKU004,DC01,60,58
2025-03-16,SKU004,DC02,0,0
2025-03-16,SKU004,DC03,92,90
2025-03-16,SKU004,DC04,215,213
2025-03-16,SKU005,DC01,4,1
2025-03-16,SKU005,DC02,167,163
2025-03-16,SKU005,DC03,49,45
2025-03-16,SKU005,DC04,67,64
2025-03-16,SKU006,DC01,17,16
2025-03-16,SKU006,DC02,59,55
2025-03-16,SKU006,DC03,77,74
2025-03-16,SKU006,DC04,18,15
2025-03-16,SKU007,DC01,0,0
2025-03-16,SKU007,DC02,17,13
2025-03-16,SKU007,DC03,0,0
2025-03-16,SKU007,DC04,174,171
2025-03-16,SKU008,DC01,0,0
2025-03-16,SKU008,DC02,16,13
2025-03-16,SKU008,DC03,0,0
2025-03-16,SKU008,DC04,0,0
2025-03-16,SKU009,DC01,311,310
2025-03-16,SKU009,DC02,350,349
2025-03-16,SKU009,DC03,198,197
2025-03-16,SKU009,DC04,268,267
2025-03-16,SKU010,DC01,357,357
2025-03-16,SKU010,DC02,199,198
2025-03-16,SKU010,DC03,502,502
2025-03-16,SKU010,DC04,327,325
2025-03-16,SKU011,DC01,130,128
2025-03-16,SKU011,DC02,99,98
2025-03-16,SKU011,DC03,307,304
2025-03-16,SKU011,DC04,107,106
2025-03-16,SKU012,DC01,0,0
2025-03-16,SKU012,DC02,179,177
2025-03-16,SKU012,DC03,0,0
2025-03-16,SKU012,DC04,145,143
2025-03-16,SKU013,DC01,0,0
2025-03-16,SKU013,DC02,31,29
2025-03-16,SKU013,DC03,149,147
2025-03-16,SKU013,DC04,87,84
2025-03-16,SKU014,DC01,0,0
2025-03-16,SKU014,DC02,59,55
2025-03-16,SKU014,DC03,0,0
2025-03-16,SKU014,DC04,119,118
2025-03-16,SKU015,DC01,50,47
2025-03-16,SKU015,DC02,343,340
2025-03-16,SKU015,DC03,45,44
2025-03-16,SKU015,DC04,118,116
2025-03-16,SKU016,DC01,0,0
2025-03-16,SKU016,DC02,24,21
2025-03-16,SKU016,DC03,20,16
2025-03-16,SKU016,DC04,0,0
2025-03-16,SKU017,DC01,0,73
2025-03-16,SKU017,DC02,0,0
2025-03-16,SKU017,DC03,0,0
2025-03-16,SKU017,DC04,44,39
2025-03-16,SKU018,DC01,571,570
2025-03-16,SKU018,DC02,384,383
2025-03-16,SKU018,DC03,191,190
2025-03-16,SKU018,DC04,298,298
2025-03-16,SKU019,DC01,414,412
2025-03-16,SKU019,DC02,306,305
2025-03-16,SKU019,DC03,227,226
2025-03-16,SKU019,DC04,360,359
2025-03-16,SKU020,DC01,162,161
2025-03-16,SKU020,DC02,110,109
2025-03-16,SKU020,DC03,259,259
2025-03-16,SKU020,DC04,119,119
2025-03-16,SKU021,DC01,16,15
2025-03-16,SKU021,DC02,143,141
2025-03-16,SKU021,DC03,33,30
2025-03-16,SKU021,DC04,64,62
2025-03-16,SKU022,DC01,74,70
2025-03-16,SKU022,DC02,43,39
2025-03-16,SKU022,DC03,0,0
2025-03-16,SKU022,DC04,46,42
2025-03-16,SKU023,DC01,0,0
2025-03-16,SKU023,DC02,47,44
2025-03-16,SKU023,DC03,196,195
2025-03-16,SKU023,DC04,24,21
2025-03-16,SKU024,DC01,90,88
2025-03-16,SKU024,DC02,0,0
2025-03-16,SKU024,DC03,103,102
2025-03-16,SKU024,DC04,0,0
2025-03-17,SKU001,DC01,522,520
2025-03-17,SKU001,DC02,263,262
2025-03-17,SKU001,DC03,433,432
2025-03-17,SKU001,DC04,298,297
2025-03-17,SKU002,DC01,177,176
2025-03-17,SKU002,DC02,441,441
2025-03-17,SKU002,DC03,57,55
2025-03-17,SKU002,DC04,120,118
2025-03-17,SKU003,DC01,56,55
2025-03-17,SKU003,DC02,62,60
2025-03-17,SKU003,DC03,78,76
2025-03-17,SKU003,DC04,0,75
2025-03-17,SKU004,DC01,58,56
2025-03-17,SKU004,DC02,0,0
2025-03-17,SKU004,DC03,90,133
2025-03-17,SKU004,DC04,213,211
2025-03-17,SKU005,DC01,1,0
2025-03-17,SKU005,DC02,163,160
2025-03-17,SKU005,DC03,45,42
2025-03-17,SKU005,DC04,64,60
2025-03-17,SKU006,DC01,16,14
2025-03-17,SKU006,DC02,55,52
2025-03-17,SKU006,DC03,74,71
2025-03-17,SKU006,DC04,15,13
2025-03-17,SKU007,DC01,0,0
2025-03-17,SKU007,DC02,13,10
2025-03-17,SKU007,DC03,0,57
2025-03-17,SKU007,DC04,171,168
2025-03-17,SKU008,DC01,0,0
2025-03-17,SKU008,DC02,13,10
2025-03-17,SKU008,DC03,0,0
2025-03-17,SKU008,DC04,0,0
2025-03-17,SKU009,DC01,310,308
2025-03-17,SKU009,DC02,349,349
2025-03-17,SKU009,DC03,197,196
2025-03-17,SKU009,DC04,267,266
2025-03-17,SKU010,DC01,357,356
2025-03-17,SKU010,DC02,198,197
2025-03-17,SKU010,DC03,502,501
2025-03-17,SKU010,DC04,325,324
2025-03-17,SKU011,DC01,128,126
2025-03-17,SKU011,DC02,98,96
2025-03-17,SKU011,DC03,304,304
2025-03-17,SKU011,DC04,106,105
2025-03-17,SKU012,DC01,0,0
2025-03-17,SKU012,DC02,177,176
2025-03-17,SKU012,DC03,0,0
2025-03-17,SKU012,DC04,143,142
2025-03-17,SKU013,DC01,0,0
2025-03-17,SKU013,DC02,29,27
2025-03-17,SKU013,DC03,147,145
2025-03-17,SKU013,DC04,84,82
2025-03-17,SKU014,DC01,0,0
2025-03-17,SKU014,DC02,55,53
2025-03-17,SKU014,DC03,0,0
2025-03-17,SKU014,DC04,118,115
2025-03-17,SKU015,DC01,47,44
2025-03-17,SKU015,DC02,340,337
2025-03-17,SKU015,DC03,44,41
2025-03-17,SKU015,DC04,116,112
2025-03-17,SKU016,DC01,0,0
2025-03-17,SKU016,DC02,21,17
2025-03-17,SKU016,DC03,16,13
2025-03-17,SKU016,DC04,0,0
2025-03-17,SKU017,DC01,73,68
2025-03-17,SKU017,DC02,0,0
2025-03-17,SKU017,DC03,0,0
2025-03-17,SKU017,DC04,39,35
2025-03-17,SKU018,DC01,570,569
2025-03-17,SKU018,DC02,383,382
2025-03-17,SKU018,DC03,190,190
2025-03-17,SKU018,DC04,298,296
2025-03-17,SKU019,DC01,412,411
2025-03-17,SKU019,DC02,305,304
2025-03-17,SKU019,DC03,226,225
2025-03-17,SKU019,DC04,359,358
2025-03-17,SKU020,DC01,161,160
2025-03-17,SKU020,DC02,109,107
2025-03-17,SKU020,DC03,259,257
2025-03-17,SKU020,DC04,119,118
2025-03-17,SKU021,DC01,15,14
2025-03-17,SKU021,DC02,141,139
2025-03-17,SKU021,DC03,30,27
2025-03-17,SKU021,DC04,62,61
2025-03-17,SKU022,DC01,70,66
2025-03-17,SKU022,DC02,39,37
2025-03-17,SKU022,DC03,0,0
2025-03-17,SKU022,DC04,42,39
2025-03-17,SKU023,DC01,0,0
2025-03-17,SKU023,DC02,44,40
2025-03-17,SKU023,DC03,195,192
2025-03-17,SKU023,DC04,21,19
2025-03-17,SKU024,DC01,88,85
2025-03-17,SKU024,DC02,0,0
2025-03-17,SKU024,DC03,102,100
2025-03-17,SKU024,DC04,0,0
2025-03-18,SKU001,DC01,520,519
2025-03-18,SKU001,DC02,262,262
2025-03-18,SKU001,DC03,432,431
2025-03-18,SKU001,DC04,297,295
2025-03-18,SKU002,DC01,176,174
2025-03-18,SKU002,DC02,441,439
2025-03-18,SKU002,DC03,55,53
2025-03-18,SKU002,DC04,118,115
2025-03-18,SKU003,DC01,55,54
2025-03-18,SKU003,DC02,60,59
2025-03-18,SKU003,DC03,76,73
2025-03-18,SKU003,DC04,75,136
2025-03-18,SKU004,DC01,56,54
2025-03-18,SKU004,DC02,0,0
2025-03-18,SKU004,DC03,133,131
2025-03-18,SKU004,DC04,211,207
2025-03-18,SKU005,DC01,0,0
2025-03-18,SKU005,DC02,160,158
2025-03-18,SKU005,DC03,42,40
2025-03-18,SKU005,DC04,60,56
2025-03-18,SKU006,DC01,14,11
2025-03-18,SKU006,DC02,52,49
2025-03-18,SKU006,DC03,71,99
2025-03-18,SKU006,DC04,13,10
2025-03-18,SKU007,DC01,0,0
2025-03-18,SKU007,DC02,10,8
2025-03-18,SKU007,DC03,57,55
2025-03-18,SKU007,DC04,168,165
2025-03-18,SKU008,DC01,0,0
2025-03-18,SKU008,DC02,10,7
2025-03-18,SKU008,DC03,0,0
2025-03-18,SKU008,DC04,0,0
2025-03-18,SKU009,DC01,308,307
2025-03-18,SKU009,DC02,349,347
2025-03-18,SKU009,DC03,196,195
2025-03-18,SKU009,DC04,266,265
2025-03-18,SKU010,DC01,356,354
2025-03-18,SKU010,DC02,197,196
2025-03-18,SKU010,DC03,501,500
2025-03-18,SKU010,DC04,324,323
2025-03-18,SKU011,DC01,126,124
2025-03-18,SKU011,DC02,96,96
2025-03-18,SKU011,DC03,304,303
2025-03-18,SKU011,DC04,105,103
2025-03-18,SKU012,DC01,0,0
2025-03-18,SKU012,DC02,176,175
2025-03-18,SKU012,DC03,0,0
2025-03-18,SKU012,DC04,142,140
2025-03-18,SKU013,DC01,0,0
2025-03-18,SKU013,DC02,27,25
2025-03-18,SKU013,DC03,145,142
2025-03-18,SKU013,DC04,82,80
2025-03-18,SKU014,DC01,0,0
2025-03-18,SKU014,DC02,53,50
2025-03-18,SKU014,DC03,0,0
2025-03-18,SKU014,DC04,115,113
2025-03-18,SKU015,DC01,44,42
2025-03-18,SKU015,DC02,337,336
2025-03-18,SKU015,DC03,41,38
2025-03-18,SKU015,DC04,112,110
2025-03-18,SKU016,DC01,0,0
2025-03-18,SKU016,DC02,17,16
2025-03-18,SKU016,DC03,13,10
2025-03-18,SKU016,DC04,0,0
2025-03-18,SKU017,DC01,68,64
2025-03-18,SKU017,DC02,0,0
2025-03-18,SKU017,DC03,0,0
2025-03-18,SKU017,DC04,35,30
2025-03-18,SKU018,DC01,569,569
2025-03-18,SKU018,DC02,382,381
2025-03-18,SKU018,DC03,190,190
2025-03-18,SKU018,DC04,296,295
2025-03-18,SKU019,DC01,411,410
2025-03-18,SKU019,DC02,304,304
2025-03-18,SKU019,DC03,225,225
2025-03-18,SKU019,DC04,358,357
2025-03-18,SKU020,DC01,160,159
2025-03-18,SKU020,DC02,107,106
2025-03-18,SKU020,DC03,257,255
2025-03-18,SKU020,DC04,118,171
2025-03-18,SKU021,DC01,14,13
2025-03-18,SKU021,DC02,139,138
2025-03-18,SKU021,DC03,27,25
2025-03-18,SKU021,DC04,61,59
2025-03-18,SKU022,DC01,66,64
2025-03-18,SKU022,DC02,37,33
2025-03-18,SKU022,DC03,0,0
2025-03-18,SKU022,DC04,39,36
2025-03-18,SKU023,DC01,0,0
2025-03-18,SKU023,DC02,40,37
2025-03-18,SKU023,DC03,192,190
2025-03-18,SKU023,DC04,19,16
2025-03-18,SKU024,DC01,85,82
2025-03-18,SKU024,DC02,0,0
2025-03-18,SKU024,DC03,100,97
2025-03-18,SKU024,DC04,0,0
2025-03-19,SKU001,DC01,519,518
2025-03-19,SKU001,DC02,262,261
2025-03-19,SKU001,DC03,431,430
2025-03-19,SKU001,DC04,295,293
2025-03-19,SKU002,DC01,174,172
2025-03-19,SKU002,DC02,439,438
2025-03-19,SKU002,DC03,53,51
2025-03-19,SKU002,DC04,115,113
2025-03-19,SKU003,DC01,54,52
2025-03-19,SKU003,DC02,59,57
2025-03-19,SKU003,DC03,73,69
2025-03-19,SKU003,DC04,136,135
2025-03-19,SKU004,DC01,54,52
2025-03-19,SKU004,DC02,0,0
2025-03-19,SKU004,DC03,131,128
2025-03-19,SKU004,DC04,207,205
2025-03-19,SKU005,DC01,0,31
2025-03-19,SKU005,DC02,158,155
2025-03-19,SKU005,DC03,40,37
2025-03-19,SKU005,DC04,56,51
2025-03-19,SKU006,DC01,11,9
2025-03-19,SKU006,DC02,49,46
2025-03-19,SKU006,DC03,99,96
2025-03-19,SKU006,DC04,10,8
2025-03-19,SKU007,DC01,0,0
2025-03-19,SKU007,DC02,8,5
2025-03-19,SKU007,DC03,55,50
2025-03-19,SKU007,DC04,165,162
2025-03-19,SKU008,DC01,0,0
2025-03-19,SKU008,DC02,7,3
2025-03-19,SKU008,DC03,0,0
2025-03-19,SKU008,DC04,0,0
2025-03-19,SKU009,DC01,307,337
2025-03-19,SKU009,DC02,347,347
2025-03-19,SKU009,DC03,195,195
2025-03-19,SKU009,DC04,265,265
2025-03-19,SKU010,DC01,354,353
2025-03-19,SKU010,DC02,196,195
2025-03-19,SKU010,DC03,500,500
2025-03-19,SKU010,DC04,323,321
2025-03-19,SKU011,DC01,124,123
2025-03-19,SKU011,DC02,96,95
2025-03-19,SKU011,DC03,303,302
2025-03-19,SKU011,DC04,103,102
2025-03-19,SKU012,DC01,0,0
2025-03-19,SKU012,DC02,175,175
2025-03-19,SKU012,DC03,0,0
2025-03-19,SKU012,DC04,140,138
2025-03-19,SKU013,DC01,0,0
2025-03-19,SKU013,DC02,25,23
2025-03-19,SKU013,DC03,142,140
2025-03-19,SKU013,DC04,80,77
2025-03-19,SKU014,DC01,0,0
2025-03-19,SKU014,DC02,50,48
2025-03-19,SKU014,DC03,0,0
2025-03-19,SKU014,DC04,113,112
2025-03-19,SKU015,DC01,42,40
2025-03-19,SKU015,DC02,336,333
2025-03-19,SKU015,DC03,38,35
2025-03-19,SKU015,DC04,110,108
2025-03-19,SKU016,DC01,0,0
2025-03-19,SKU016,DC02,16,12
2025-03-19,SKU016,DC03,10,6
2025-03-19,SKU016,DC04,0,0
2025-03-19,SKU017,DC01,64,60
2025-03-19,SKU017,DC02,0,0
2025-03-19,SKU017,DC03,0,0
2025-03-19,SKU017,DC04,30,26
2025-03-19,SKU018,DC01,569,567
2025-03-19,SKU018,DC02,381,380
2025-03-19,SKU018,DC03,190,189
2025-03-19,SKU018,DC04,295,294
2025-03-19,SKU019,DC01,410,410
2025-03-19,SKU019,DC02,304,302
2025-03-19,SKU019,DC03,225,224
2025-03-19,SKU019,DC04,357,355
2025-03-19,SKU020,DC01,159,158
2025-03-19,SKU020,DC02,106,104
2025-03-19,SKU020,DC03,255,254
2025-03-19,SKU020,DC04,171,169
2025-03-19,SKU021,DC01,13,11
2025-03-19,SKU021,DC02,138,136
2025-03-19,SKU021,DC03,25,23
2025-03-19,SKU021,DC04,59,56
2025-03-19,SKU022,DC01,64,60
2025-03-19,SKU022,DC02,33,29
2025-03-19,SKU022,DC03,0,0
2025-03-19,SKU022,DC04,36,34
2025-03-19,SKU023,DC01,0,0
2025-03-19,SKU023,DC02,37,34
2025-03-19,SKU023,DC03,190,186
2025-03-19,SKU023,DC04,16,13
2025-03-19,SKU024,DC01,82,80
2025-03-19,SKU024,DC02,0,0
2025-03-19,SKU024,DC03,97,95
2025-03-19,SKU024,DC04,0,0
2025-03-20,SKU001,DC01,518,517
2025-03-20,SKU001,DC02,261,260
2025-03-20,SKU001,DC03,430,430
2025-03-20,SKU001,DC04,293,292
2025-03-20,SKU002,DC01,172,171
2025-03-20,SKU002,DC02,438,437
2025-03-20,SKU002,DC03,51,50
2025-03-20,SKU002,DC04,113,111
2025-03-20,SKU003,DC01,52,51
2025-03-20,SKU003,DC02,57,55
2025-03-20,SKU003,DC03,69,67
2025-03-20,SKU003,DC04,135,134
2025-03-20,SKU004,DC01,52,50
2025-03-20,SKU004,DC02,0,0
2025-03-20,SKU004,DC03,128,126
2025-03-20,SKU004,DC04,205,203
2025-03-20,SKU005,DC01,31,28
2025-03-20,SKU005,DC02,155,151
2025-03-20,SKU005,DC03,37,33
2025-03-20,SKU005,DC04,51,48
2025-03-20,SKU006,DC01,9,6
2025-03-20,SKU006,DC02,46,42
2025-03-20,SKU006,DC03,96,95
2025-03-20,SKU006,DC04,8,5
2025-03-20,SKU007,DC01,0,0
2025-03-20,SKU007,DC02,5,2
2025-03-20,SKU007,DC03,50,47
2025-03-20,SKU007,DC04,162,159
2025-03-20,SKU008,DC01,0,0
2025-03-20,SKU008,DC02,3,0
2025-03-20,SKU008,DC03,0,0
2025-03-20,SKU008,DC04,0,0
2025-03-20,SKU009,DC01,337,336
2025-03-20,SKU009,DC02,347,346
2025-03-20,SKU009,DC03,195,195
2025-03-20,SKU009,DC04,265,263
2025-03-20,SKU010,DC01,353,353
2025-03-20,SKU010,DC02,195,194
2025-03-20,SKU010,DC03,500,499
2025-03-20,SKU010,DC04,321,321
2025-03-20,SKU011,DC01,123,122
2025-03-20,SKU011,DC02,95,94
2025-03-20,SKU011,DC03,302,302
2025-03-20,SKU011,DC04,102,101
2025-03-20,SKU012,DC01,0,0
2025-03-20,SKU012,DC02,175,173
2025-03-20,SKU012,DC03,0,0
2025-03-20,SKU012,DC04,138,136
2025-03-20,SKU013,DC01,0,0
2025-03-20,SKU013,DC02,23,20
2025-03-20,SKU013,DC03,140,138
2025-03-20,SKU013,DC04,77,75
2025-03-20,SKU014,DC01,0,0
2025-03-20,SKU014,DC02,48,47
2025-03-20,SKU014,DC03,0,0
2025-03-20,SKU014,DC04,112,110
2025-03-20,SKU015,DC01,40,36
2025-03-20,SKU015,DC02,333,330
2025-03-20,SKU015,DC03,35,34
2025-03-20,SKU015,DC04,108,107
2025-03-20,SKU016,DC01,0,0
2025-03-20,SKU016,DC02,12,8
2025-03-20,SKU016,DC03,6,2
2025-03-20,SKU016,DC04,0,0
2025-03-20,SKU017,DC01,60,54
2025-03-20,SKU017,DC02,0,0
2025-03-20,SKU017,DC03,0,0
2025-03-20,SKU017,DC04,26,20
2025-03-20,SKU018,DC01,567,565
2025-03-20,SKU018,DC02,380,380
2025-03-20,SKU018,DC03,189,188
2025-03-20,SKU018,DC04,294,293
2025-03-20,SKU019,DC01,410,408
2025-03-20,SKU019,DC02,302,302
2025-03-20,SKU019,DC03,224,223
2025-03-20,SKU019,DC04,355,355
2025-03-20,SKU020,DC01,158,155
2025-03-20,SKU020,DC02,104,103
2025-03-20,SKU020,DC03,254,252
2025-03-20,SKU020,DC04,169,168
2025-03-20,SKU021,DC01,11,9
2025-03-20,SKU021,DC02,136,135
2025-03-20,SKU021,DC03,23,22
2025-03-20,SKU021,DC04,56,54
2025-03-20,SKU022,DC01,60,57
2025-03-20,SKU022,DC02,29,27
2025-03-20,SKU022,DC03,0,0
2025-03-20,SKU022,DC04,34,31
2025-03-20,SKU023,DC01,0,0
2025-03-20,SKU023,DC02,34,32
2025-03-20,SKU023,DC03,186,183
2025-03-20,SKU023,DC04,13,11
2025-03-20,SKU024,DC01,80,77
2025-03-20,SKU024,DC02,0,0
2025-03-20,SKU024,DC03,95,93
2025-03-20,SKU024,DC04,0,0
2025-03-21,SKU001,DC01,517,516
2025-03-21,SKU001,DC02,260,259
2025-03-21,SKU001,DC03,430,430
2025-03-21,SKU001,DC04,292,291
2025-03-21,SKU002,DC01,171,170
2025-03-21,SKU002,DC02,437,436
2025-03-21,SKU002,DC03,50,48
2025-03-21,SKU002,DC04,111,110
2025-03-21,SKU003,DC01,51,50
2025-03-21,SKU003,DC02,55,54
2025-03-21,SKU003,DC03,67,65
2025-03-21,SKU003,DC04,134,132
2025-03-21,SKU004,DC01,50,48
2025-03-21,SKU004,DC02,0,0
2025-03-21,SKU004,DC03,126,125
2025-03-21,SKU004,DC04,203,200
2025-03-21,SKU005,DC01,28,24
2025-03-21,SKU005,DC02,151,148
2025-03-21,SKU005,DC03,33,30
2025-03-21,SKU005,DC04,48,44
2025-03-21,SKU006,DC01,6,3
2025-03-21,SKU006,DC02,42,38
2025-03-21,SKU006,DC03,95,91
2025-03-21,SKU006,DC04,5,3
2025-03-21,SKU007,DC01,0,0
2025-03-21,SKU007,DC02,2,0
2025-03-21,SKU007,DC03,47,44
2025-03-21,SKU007,DC04,159,156
2025-03-21,SKU008,DC01,0,0
2025-03-21,SKU008,DC02,0,0
2025-03-21,SKU008,DC03,0,0
2025-03-21,SKU008,DC04,0,0
2025-03-21,SKU009,DC01,336,335
2025-03-21,SKU009,DC02,346,345
2025-03-21,SKU009,DC03,195,195
2025-03-21,SKU009,DC04,263,262
2025-03-21,SKU010,DC01,353,353
2025-03-21,SKU010,DC02,194,193
2025-03-21,SKU010,DC03,499,497
2025-03-21,SKU010,DC04,321,321
2025-03-21,SKU011,DC01,122,122
2025-03-21,SKU011,DC02,94,93
2025-03-21,SKU011,DC03,302,301
2025-03-21,SKU011,DC04,101,100
2025-03-21,SKU012,DC01,0,0
2025-03-21,SKU012,DC02,173,171
2025-03-21,SKU012,DC03,0,0
2025-03-21,SKU012,DC04,136,133
2025-03-21,SKU013,DC01,0,0
2025-03-21,SKU013,DC02,20,18
2025-03-21,SKU013,DC03,138,136
2025-03-21,SKU013,DC04,75,73
2025-03-21,SKU014,DC01,0,0
2025-03-21,SKU014,DC02,47,44
2025-03-21,SKU014,DC03,0,0
2025-03-21,SKU014,DC04,110,108
2025-03-21,SKU015,DC01,36,33
2025-03-21,SKU015,DC02,330,326
2025-03-21,SKU015,DC03,34,32
2025-03-21,SKU015,DC04,107,122
2025-03-21,SKU016,DC01,0,0
2025-03-21,SKU016,DC02,8,4
2025-03-21,SKU016,DC03,2,0
2025-03-21,SKU016,DC04,0,0
2025-03-21,SKU017,DC01,54,50
2025-03-21,SKU017,DC02,0,0
2025-03-21,SKU017,DC03,0,0
2025-03-21,SKU017,DC04,20,16
2025-03-21,SKU018,DC01,565,564
2025-03-21,SKU018,DC02,380,379
2025-03-21,SKU018,DC03,188,187
2025-03-21,SKU018,DC04,293,292
2025-03-21,SKU019,DC01,408,406
2025-03-21,SKU019,DC02,302,302
2025-03-21,SKU019,DC03,223,222
2025-03-21,SKU019,DC04,355,354
2025-03-21,SKU020,DC01,155,155
2025-03-21,SKU020,DC02,103,102
2025-03-21,SKU020,DC03,252,251
2025-03-21,SKU020,DC04,168,166
2025-03-21,SKU021,DC01,9,8
2025-03-21,SKU021,DC02,135,134
2025-03-21,SKU021,DC03,22,20
2025-03-21,SKU021,DC04,54,53
2025-03-21,SKU022,DC01,57,53
2025-03-21,SKU022,DC02,27,24
2025-03-21,SKU022,DC03,0,0
2025-03-21,SKU022,DC04,31,27
2025-03-21,SKU023,DC01,0,0
2025-03-21,SKU023,DC02,32,29
2025-03-21,SKU023,DC03,183,180
2025-03-21,SKU023,DC04,11,9
2025-03-21,SKU024,DC01,77,76
2025-03-21,SKU024,DC02,0,0
2025-03-21,SKU024,DC03,93,90
2025-03-21,SKU024,DC04,0,0
2025-03-22,SKU001,DC01,516,515
2025-03-22,SKU001,DC02,259,258
2025-03-22,SKU001,DC03,430,429
2025-03-22,SKU001,DC04,291,290
2025-03-22,SKU002,DC01,170,169
2025-03-22,SKU002,DC02,436,434
2025-03-22,SKU002,DC03,48,47
2025-03-22,SKU002,DC04,110,109
2025-03-22,SKU003,DC01,50,50
2025-03-22,SKU003,DC02,54,51
2025-03-22,SKU003,DC03,65,64
2025-03-22,SKU003,DC04,132,129
