sale_date,sku,location_id,units_sold
2025-01-07,SKU015,DC01,0
2025-01-07,SKU015,DC02,0
2025-01-07,SKU015,DC03,0
2025-01-07,SKU015,DC04,1
2025-01-07,SKU016,DC01,3
2025-01-07,SKU016,DC02,0
2025-01-07,SKU016,DC03,3
2025-01-07,SKU016,DC04,3
2025-01-07,SKU017,DC01,0
2025-01-07,SKU017,DC02,0
2025-01-07,SKU017,DC03,0
2025-01-07,SKU017,DC04,0
2025-01-07,SKU018,DC01,2
2025-01-07,SKU018,DC02,2
2025-01-07,SKU018,DC03,2
2025-01-07,SKU018,DC04,1
2025-01-07,SKU019,DC01,0
2025-01-07,SKU019,DC02,0
2025-01-07,SKU019,DC03,0
2025-01-07,SKU019,DC04,3
2025-01-07,SKU020,DC01,0
2025-01-07,SKU020,DC02,0
2025-01-07,SKU020,DC03,3
2025-01-07,SKU020,DC04,0
2025-01-07,SKU021,DC01,1
2025-01-07,SKU021,DC02,2
2025-01-07,SKU021,DC03,2
2025-01-07,SKU021,DC04,1
2025-01-07,SKU022,DC01,2
2025-01-07,SKU022,DC02,1
2025-01-07,SKU022,DC03,2
2025-01-07,SKU022,DC04,2
2025-01-07,SKU023,DC01,1
2025-01-07,SKU023,DC02,2
2025-01-07,SKU023,DC03,0
2025-01-07,SKU023,DC04,4
2025-01-07,SKU024,DC01,1
2025-01-07,SKU024,DC02,2
2025-01-07,SKU024,DC03,1
2025-01-07,SKU024,DC04,3
2025-01-08,SKU001,DC01,1
2025-01-08,SKU001,DC02,1
2025-01-08,SKU001,DC03,0
2025-01-08,SKU001,DC04,1
2025-01-08,SKU002,DC01,1
2025-01-08,SKU002,DC02,0
2025-01-08,SKU002,DC03,1
2025-01-08,SKU002,DC04,1
2025-01-08,SKU003,DC01,0
2025-01-08,SKU003,DC02,1
2025-01-08,SKU003,DC03,0
2025-01-08,SKU003,DC04,2
2025-01-08,SKU004,DC01,0
2025-01-08,SKU004,DC02,0
2025-01-08,SKU004,DC03,2
2025-01-08,SKU004,DC04,4
2025-01-08,SKU005,DC01,3
2025-01-08,SKU005,DC02,4
2025-01-08,SKU005,DC03,4
2025-01-08,SKU005,DC04,3
2025-01-08,SKU006,DC01,0
2025-01-08,SKU006,DC02,3
2025-01-08,SKU006,DC03,4
2025-01-08,SKU006,DC04,2
2025-01-08,SKU007,DC01,0
2025-01-08,SKU007,DC02,0
2025-01-08,SKU007,DC03,0
2025-01-08,SKU007,DC04,1
2025-01-08,SKU008,DC01,1
2025-01-08,SKU008,DC02,0
2025-01-08,SKU008,DC03,1
2025-01-08,SKU008,DC04,3
2025-01-08,SKU009,DC01,0
2025-01-08,SKU009,DC02,2
2025-01-08,SKU009,DC03,1
2025-01-08,SKU009,DC04,2
2025-01-08,SKU010,DC01,3
2025-01-08,SKU010,DC02,1
2025-01-08,SKU010,DC03,0
2025-01-08,SKU010,DC04,4
2025-01-08,SKU011,DC01,4
2025-01-08,SKU011,DC02,3
2025-01-08,SKU011,DC03,0
2025-01-08,SKU011,DC04,2
2025-01-08,SKU012,DC01,1
2025-01-08,SKU012,DC02,0
2025-01-08,SKU012,DC03,1
2025-01-08,SKU012,DC04,0
2025-01-08,SKU013,DC01,0
2025-01-08,SKU013,DC02,0
2025-01-08,SKU013,DC03,3
2025-01-08,SKU013,DC04,0
2025-01-08,SKU014,DC01,3
2025-01-08,SKU014,DC02,4
2025-01-08,SKU014,DC03,0
2025-01-08,SKU014,DC04,3
2025-01-08,SKU015,DC01,0
2025-01-08,SKU015,DC02,0
2025-01-08,SKU015,DC03,1
2025-01-08,SKU015,DC04,0
2025-01-08,SKU016,DC01,2
2025-01-08,SKU016,DC02,0
2025-01-08,SKU016,DC03,3
2025-01-08,SKU016,DC04,1
2025-01-08,SKU017,DC01,0
2025-01-08,SKU017,DC02,1
2025-01-08,SKU017,DC03,0
2025-01-08,SKU017,DC04,1
2025-01-08,SKU018,DC01,4
2025-01-08,SKU018,DC02,1
2025-01-08,SKU018,DC03,3
2025-01-08,SKU018,DC04,1
2025-01-08,SKU019,DC01,0
2025-01-08,SKU019,DC02,4
2025-01-08,SKU019,DC03,0
2025-01-08,SKU019,DC04,4
2025-01-08,SKU020,DC01,0
2025-01-08,SKU020,DC02,3
2025-01-08,SKU020,DC03,3
2025-01-08,SKU020,DC04,0
2025-01-08,SKU021,DC01,1
2025-01-08,SKU021,DC02,1
2025-01-08,SKU021,DC03,1
2025-01-08,SKU021,DC04,1
2025-01-08,SKU022,DC01,3
2025-01-08,SKU022,DC02,3
2025-01-08,SKU022,DC03,3
2025-01-08,SKU022,DC04,4
2025-01-08,SKU023,DC01,2
2025-01-08,SKU023,DC02,1
2025-01-08,SKU023,DC03,3
2025-01-08,SKU023,DC04,1
2025-01-08,SKU024,DC01,0
2025-01-08,SKU024,DC02,2
2025-01-08,SKU024,DC03,1
2025-01-08,SKU024,DC04,1
2025-01-09,SKU001,DC01,1
2025-01-09,SKU001,DC02,0
2025-01-09,SKU001,DC03,1
2025-01-09,SKU001,DC04,0
2025-01-09,SKU002,DC01,1
2025-01-09,SKU002,DC02,1
2025-01-09,SKU002,DC03,0
2025-01-09,SKU002,DC04,0
2025-01-09,SKU003,DC01,0
2025-01-09,SKU003,DC02,3
2025-01-09,SKU003,DC03,0
2025-01-09,SKU003,DC04,1
2025-01-09,SKU004,DC01,0
2025-01-09,SKU004,DC02,0
2025-01-09,SKU004,DC03,3
2025-01-09,SKU004,DC04,2
2025-01-09,SKU005,DC01,3
2025-01-09,SKU005,DC02,2
2025-01-09,SKU005,DC03,3
2025-01-09,SKU005,DC04,3
2025-01-09,SKU006,DC01,0
2025-01-09,SKU006,DC02,3
2025-01-09,SKU006,DC03,2
2025-01-09,SKU006,DC04,2
2025-01-09,SKU007,DC01,0
2025-01-09,SKU007,DC02,0
2025-01-09,SKU007,DC03,0
2025-01-09,SKU007,DC04,0
2025-01-09,SKU008,DC01,1
2025-01-09,SKU008,DC02,2
2025-01-09,SKU008,DC03,1
2025-01-09,SKU008,DC04,0
2025-01-09,SKU009,DC01,1
2025-01-09,SKU009,DC02,1
2025-01-09,SKU009,DC03,2
2025-01-09,SKU009,DC04,2
2025-01-09,SKU010,DC01,2
2025-01-09,SKU010,DC02,3
2025-01-09,SKU010,DC03,0
2025-01-09,SKU010,DC04,1
2025-01-09,SKU011,DC01,3
2025-01-09,SKU011,DC02,2
2025-01-09,SKU011,DC03,0
2025-01-09,SKU011,DC04,3
2025-01-09,SKU012,DC01,0
2025-01-09,SKU012,DC02,1
2025-01-09,SKU012,DC03,0
2025-01-09,SKU012,DC04,1
2025-01-09,SKU013,DC01,0
2025-01-09,SKU013,DC02,0
2025-01-09,SKU013,DC03,3
2025-01-09,SKU013,DC04,0
2025-01-09,SKU014,DC01,1
2025-01-09,SKU014,DC02,1
2025-01-09,SKU014,DC03,0
2025-01-09,SKU014,DC04,4
2025-01-09,SKU015,DC01,0
2025-01-09,SKU015,DC02,1
2025-01-09,SKU015,DC03,1
2025-01-09,SKU015,DC04,1
2025-01-09,SKU016,DC01,3
2025-01-09,SKU016,DC02,0
2025-01-09,SKU016,DC03,1
2025-01-09,SKU016,DC04,2
2025-01-09,SKU017,DC01,0
2025-01-09,SKU017,DC02,4
2025-01-09,SKU017,DC03,0
2025-01-09,SKU017,DC04,4
2025-01-09,SKU018,DC01,3
2025-01-09,SKU018,DC02,2
2025-01-09,SKU018,DC03,2
2025-01-09,SKU018,DC04,0
2025-01-09,SKU019,DC01,0
2025-01-09,SKU019,DC02,3
2025-01-09,SKU019,DC03,0
2025-01-09,SKU019,DC04,3
2025-01-09,SKU020,DC01,0
2025-01-09,SKU020,DC02,2
2025-01-09,SKU020,DC03,3
2025-01-09,SKU020,DC04,0
2025-01-09,SKU021,DC01,1
2025-01-09,SKU021,DC02,0
2025-01-09,SKU021,DC03,1
2025-01-09,SKU021,DC04,1
2025-01-09,SKU022,DC01,1
2025-01-09,SKU022,DC02,4
2025-01-09,SKU022,DC03,0
2025-01-09,SKU022,DC04,2
2025-01-09,SKU023,DC01,2
2025-01-09,SKU023,DC02,0
2025-01-09,SKU023,DC03,2
2025-01-09,SKU023,DC04,3
2025-01-09,SKU024,DC01,2
2025-01-09,SKU024,DC02,0
2025-01-09,SKU024,DC03,1
2025-01-09,SKU024,DC04,3
2025-01-10,SKU001,DC01,0
2025-01-10,SKU001,DC02,1
2025-01-10,SKU001,DC03,0
2025-01-10,SKU001,DC04,0
2025-01-10,SKU002,DC01,1
2025-01-10,SKU002,DC02,1
2025-01-10,SKU002,DC03,2
2025-01-10,SKU002,DC04,1
2025-01-10,SKU003,DC01,0
2025-01-10,SKU003,DC02,2
2025-01-10,SKU003,DC03,0
2025-01-10,SKU003,DC04,2
2025-01-10,SKU004,DC01,0
2025-01-10,SKU004,DC02,0
2025-01-10,SKU004,DC03,2
2025-01-10,SKU004,DC04,3
2025-01-10,SKU005,DC01,1
2025-01-10,SKU005,DC02,2
2025-01-10,SKU005,DC03,3
2025-01-10,SKU005,DC04,3
2025-01-10,SKU006,DC01,0
2025-01-10,SKU006,DC02,3
2025-01-10,SKU006,DC03,3
2025-01-10,SKU006,DC04,3
2025-01-10,SKU007,DC01,0
2025-01-10,SKU007,DC02,0
2025-01-10,SKU007,DC03,0
2025-01-10,SKU007,DC04,0
2025-01-10,SKU008,DC01,1
2025-01-10,SKU008,DC02,2
2025-01-10,SKU008,DC03,1
2025-01-10,SKU008,DC04,1
2025-01-10,SKU009,DC01,1
2025-01-10,SKU009,DC02,2
2025-01-10,SKU009,DC03,1
2025-01-10,SKU009,DC04,2
2025-01-10,SKU010,DC01,4
2025-01-10,SKU010,DC02,1
2025-01-10,SKU010,DC03,0
2025-01-10,SKU010,DC04,2
2025-01-10,SKU011,DC01,3
2025-01-10,SKU011,DC02,2
2025-01-10,SKU011,DC03,0
2025-01-10,SKU011,DC04,1
2025-01-10,SKU012,DC01,1
2025-01-10,SKU012,DC02,0
2025-01-10,SKU012,DC03,0
2025-01-10,SKU012,DC04,0
2025-01-10,SKU013,DC01,0
2025-01-10,SKU013,DC02,0
2025-01-10,SKU013,DC03,3
2025-01-10,SKU013,DC04,0
2025-01-10,SKU014,DC01,1
2025-01-10,SKU014,DC02,1
2025-01-10,SKU014,DC03,0
2025-01-10,SKU014,DC04,2
2025-01-10,SKU015,DC01,0
2025-01-10,SKU015,DC02,0
2025-01-10,SKU015,DC03,0
2025-01-10,SKU015,DC04,0
2025-01-10,SKU016,DC01,2
2025-01-10,SKU016,DC02,0
2025-01-10,SKU016,DC03,2
2025-01-10,SKU016,DC04,5
2025-01-10,SKU017,DC01,0
2025-01-10,SKU017,DC02,2
2025-01-10,SKU017,DC03,0
2025-01-10,SKU017,DC04,3
2025-01-10,SKU018,DC01,2
2025-01-10,SKU018,DC02,1
2025-01-10,SKU018,DC03,1
2025-01-10,SKU018,DC04,1
2025-01-10,SKU019,DC01,0
2025-01-10,SKU019,DC02,3
2025-01-10,SKU019,DC03,0
2025-01-10,SKU019,DC04,2
2025-01-10,SKU020,DC01,0
2025-01-10,SKU020,DC02,2
2025-01-10,SKU020,DC03,2
2025-01-10,SKU020,DC04,0
2025-01-10,SKU021,DC01,0
2025-01-10,SKU021,DC02,1
2025-01-10,SKU021,DC03,1
2025-01-10,SKU021,DC04,1
2025-01-10,SKU022,DC01,4
2025-01-10,SKU022,DC02,0
2025-01-10,SKU022,DC03,4
2025-01-10,SKU022,DC04,6
2025-01-10,SKU023,DC01,3
2025-01-10,SKU023,DC02,2
2025-01-10,SKU023,DC03,0
2025-01-10,SKU023,DC04,3
2025-01-10,SKU024,DC01,2
2025-01-10,SKU024,DC02,1
2025-01-10,SKU024,DC03,2
2025-01-10,SKU024,DC04,1
2025-01-11,SKU001,DC01,0
2025-01-11,SKU001,DC02,0
2025-01-11,SKU001,DC03,1
2025-01-11,SKU001,DC04,0
2025-01-11,SKU002,DC01,1
2025-01-11,SKU002,DC02,0
2025-01-11,SKU002,DC03,1
2025-01-11,SKU002,DC04,1
2025-01-11,SKU003,DC01,2
2025-01-11,SKU003,DC02,1
2025-01-11,SKU003,DC03,0
2025-01-11,SKU003,DC04,3
2025-01-11,SKU004,DC01,0
2025-01-11,SKU004,DC02,0
2025-01-11,SKU004,DC03,4
2025-01-11,SKU004,DC04,2
2025-01-11,SKU005,DC01,3
2025-01-11,SKU005,DC02,5
2025-01-11,SKU005,DC03,3
2025-01-11,SKU005,DC04,3
2025-01-11,SKU006,DC01,0
2025-01-11,SKU006,DC02,3
2025-01-11,SKU006,DC03,3
2025-01-11,SKU006,DC04,1
2025-01-11,SKU007,DC01,0
2025-01-11,SKU007,DC02,1
2025-01-11,SKU007,DC03,0
2025-01-11,SKU007,DC04,0
2025-01-11,SKU008,DC01,1
2025-01-11,SKU008,DC02,1
2025-01-11,SKU008,DC03,1
2025-01-11,SKU008,DC04,2
2025-01-11,SKU009,DC01,1
2025-01-11,SKU009,DC02,2
2025-01-11,SKU009,DC03,1
2025-01-11,SKU009,DC04,1
2025-01-11,SKU010,DC01,2
2025-01-11,SKU010,DC02,3
2025-01-11,SKU010,DC03,0
2025-01-11,SKU010,DC04,3
2025-01-11,SKU011,DC01,2
2025-01-11,SKU011,DC02,2
2025-01-11,SKU011,DC03,0
2025-01-11,SKU011,DC04,2
2025-01-11,SKU012,DC01,0
2025-01-11,SKU012,DC02,0
2025-01-11,SKU012,DC03,1
2025-01-11,SKU012,DC04,1
2025-01-11,SKU013,DC01,0
2025-01-11,SKU013,DC02,0
2025-01-11,SKU013,DC03,2
2025-01-11,SKU013,DC04,0
2025-01-11,SKU014,DC01,3
2025-01-11,SKU014,DC02,2
2025-01-11,SKU014,DC03,0
2025-01-11,SKU014,DC04,3
2025-01-11,SKU015,DC01,0
2025-01-11,SKU015,DC02,0
2025-01-11,SKU015,DC03,0
2025-01-11,SKU015,DC04,1
2025-01-11,SKU016,DC01,3
2025-01-11,SKU016,DC02,0
2025-01-11,SKU016,DC03,1
2025-01-11,SKU016,DC04,3
2025-01-11,SKU017,DC01,0
2025-01-11,SKU017,DC02,2
2025-01-11,SKU017,DC03,0
2025-01-11,SKU017,DC04,4
2025-01-11,SKU018,DC01,2
2025-01-11,SKU018,DC02,3
2025-01-11,SKU018,DC03,2
2025-01-11,SKU018,DC04,2
2025-01-11,SKU019,DC01,0
2025-01-11,SKU019,DC02,5
2025-01-11,SKU019,DC03,0
2025-01-11,SKU019,DC04,2
2025-01-11,SKU020,DC01,0
2025-01-11,SKU020,DC02,2
2025-01-11,SKU020,DC03,1
2025-01-11,SKU020,DC04,0
2025-01-11,SKU021,DC01,1
2025-01-11,SKU021,DC02,1
2025-01-11,SKU021,DC03,0
2025-01-11,SKU021,DC04,1
2025-01-11,SKU022,DC01,4
2025-01-11,SKU022,DC02,3
2025-01-11,SKU022,DC03,6
2025-01-11,SKU022,DC04,4
2025-01-11,SKU023,DC01,2
2025-01-11,SKU023,DC02,2
2025-01-11,SKU023,DC03,2
2025-01-11,SKU023,DC04,3
2025-01-11,SKU024,DC01,1
2025-01-11,SKU024,DC02,1
2025-01-11,SKU024,DC03,1
2025-01-11,SKU024,DC04,1
2025-01-12,SKU001,DC01,1
2025-01-12,SKU001,DC02,0
2025-01-12,SKU001,DC03,0
2025-01-12,SKU001,DC04,0
2025-01-12,SKU002,DC01,1
2025-01-12,SKU002,DC02,1
2025-01-12,SKU002,DC03,0
2025-01-12,SKU002,DC04,1
2025-01-12,SKU003,DC01,3
2025-01-12,SKU003,DC02,1
2025-01-12,SKU003,DC03,0
2025-01-12,SKU003,DC04,2
2025-01-12,SKU004,DC01,0
2025-01-12,SKU004,DC02,0
2025-01-12,SKU004,DC03,2
2025-01-12,SKU004,DC04,4
2025-01-12,SKU005,DC01,3
2025-01-12,SKU005,DC02,0
2025-01-12,SKU005,DC03,1
2025-01-12,SKU005,DC04,2
2025-01-12,SKU006,DC01,0
2025-01-12,SKU006,DC02,1
2025-01-12,SKU006,DC03,3
2025-01-12,SKU006,DC04,0
2025-01-12,SKU007,DC01,0
2025-01-12,SKU007,DC02,0
2025-01-12,SKU007,DC03,0
2025-01-12,SKU007,DC04,0
2025-01-12,SKU008,DC01,1
2025-01-12,SKU008,DC02,1
2025-01-12,SKU008,DC03,1
2025-01-12,SKU008,DC04,1
2025-01-12,SKU009,DC01,2
2025-01-12,SKU009,DC02,2
2025-01-12,SKU009,DC03,1
2025-01-12,SKU009,DC04,2
2025-01-12,SKU010,DC01,2
2025-01-12,SKU010,DC02,2
2025-01-12,SKU010,DC03,0
2025-01-12,SKU010,DC04,3
2025-01-12,SKU011,DC01,2
2025-01-12,SKU011,DC02,5
2025-01-12,SKU011,DC03,0
2025-01-12,SKU011,DC04,2
2025-01-12,SKU012,DC01,1
2025-01-12,SKU012,DC02,1
2025-01-12,SKU012,DC03,0
2025-01-12,SKU012,DC04,1
2025-01-12,SKU013,DC01,0
2025-01-12,SKU013,DC02,0
2025-01-12,SKU013,DC03,3
2025-01-12,SKU013,DC04,0
2025-01-12,SKU014,DC01,3
2025-01-12,SKU014,DC02,2
2025-01-12,SKU014,DC03,0
2025-01-12,SKU014,DC04,4
2025-01-12,SKU015,DC01,0
2025-01-12,SKU015,DC02,0
2025-01-12,SKU015,DC03,0
2025-01-12,SKU015,DC04,0
2025-01-12,SKU016,DC01,3
2025-01-12,SKU016,DC02,0
2025-01-12,SKU016,DC03,2
2025-01-12,SKU016,DC04,3
2025-01-12,SKU017,DC01,0
2025-01-12,SKU017,DC02,1
2025-01-12,SKU017,DC03,0
2025-01-12,SKU017,DC04,1
2025-01-12,SKU018,DC01,3
2025-01-12,SKU018,DC02,2
2025-01-12,SKU018,DC03,2
2025-01-12,SKU018,DC04,1
2025-01-12,SKU019,DC01,0
2025-01-12,SKU019,DC02,3
2025-01-12,SKU019,DC03,0
2025-01-12,SKU019,DC04,2
2025-01-12,SKU020,DC01,0
2025-01-12,SKU020,DC02,2
2025-01-12,SKU020,DC03,1
2025-01-12,SKU020,DC04,0
2025-01-12,SKU021,DC01,1
2025-01-12,SKU021,DC02,2
2025-01-12,SKU021,DC03,2
2025-01-12,SKU021,DC04,1
2025-01-12,SKU022,DC01,3
2025-01-12,SKU022,DC02,5
2025-01-12,SKU022,DC03,5
2025-01-12,SKU022,DC04,2
2025-01-12,SKU023,DC01,3
2025-01-12,SKU023,DC02,2
2025-01-12,SKU023,DC03,2
2025-01-12,SKU023,DC04,2
2025-01-12,SKU024,DC01,1
2025-01-12,SKU024,DC02,1
2025-01-12,SKU024,DC03,1
2025-01-12,SKU024,DC04,1
2025-01-13,SKU001,DC01,0
2025-01-13,SKU001,DC02,0
2025-01-13,SKU001,DC03,0
2025-01-13,SKU001,DC04,1
2025-01-13,SKU002,DC01,0
2025-01-13,SKU002,DC02,0
2025-01-13,SKU002,DC03,1
2025-01-13,SKU002,DC04,2
2025-01-13,SKU003,DC01,2
2025-01-13,SKU003,DC02,3
2025-01-13,SKU003,DC03,0
2025-01-13,SKU003,DC04,2
2025-01-13,SKU004,DC01,0
2025-01-13,SKU004,DC02,0
2025-01-13,SKU004,DC03,3
2025-01-13,SKU004,DC04,1
2025-01-13,SKU005,DC01,3
2025-01-13,SKU005,DC02,2
2025-01-13,SKU005,DC03,1
2025-01-13,SKU005,DC04,2
2025-01-13,SKU006,DC01,0
2025-01-13,SKU006,DC02,3
2025-01-13,SKU006,DC03,3
2025-01-13,SKU006,DC04,3
2025-01-13,SKU007,DC01,0
2025-01-13,SKU007,DC02,0
2025-01-13,SKU007,DC03,0
2025-01-13,SKU007,DC04,0
2025-01-13,SKU008,DC01,1
2025-01-13,SKU008,DC02,1
2025-01-13,SKU008,DC03,2
2025-01-13,SKU008,DC04,1
2025-01-13,SKU009,DC01,3
2025-01-13,SKU009,DC02,2
2025-01-13,SKU009,DC03,2
2025-01-13,SKU009,DC04,1
2025-01-13,SKU010,DC01,2
2025-01-13,SKU010,DC02,3
2025-01-13,SKU010,DC03,0
2025-01-13,SKU010,DC04,2
2025-01-13,SKU011,DC01,2
2025-01-13,SKU011,DC02,5
2025-01-13,SKU011,DC03,0
2025-01-13,SKU011,DC04,3
2025-01-13,SKU012,DC01,0
2025-01-13,SKU012,DC02,0
2025-01-13,SKU012,DC03,1
2025-01-13,SKU012,DC04,0
2025-01-13,SKU013,DC01,0
2025-01-13,SKU013,DC02,6
2025-01-13,SKU013,DC03,2
2025-01-13,SKU013,DC04,0
2025-01-13,SKU014,DC01,1
2025-01-13,SKU014,DC02,2
2025-01-13,SKU014,DC03,0
2025-01-13,SKU014,DC04,2
2025-01-13,SKU015,DC01,0
2025-01-13,SKU015,DC02,1
2025-01-13,SKU015,DC03,1
2025-01-13,SKU015,DC04,0
2025-01-13,SKU016,DC01,2
2025-01-13,SKU016,DC02,0
2025-01-13,SKU016,DC03,4
2025-01-13,SKU016,DC04,1
2025-01-13,SKU017,DC01,0
2025-01-13,SKU017,DC02,2
2025-01-13,SKU017,DC03,0
2025-01-13,SKU017,DC04,0
2025-01-13,SKU018,DC01,3
2025-01-13,SKU018,DC02,2
2025-01-13,SKU018,DC03,1
2025-01-13,SKU018,DC04,2
2025-01-13,SKU019,DC01,0
2025-01-13,SKU019,DC02,3
2025-01-13,SKU019,DC03,0
2025-01-13,SKU019,DC04,3
2025-01-13,SKU020,DC01,0
2025-01-13,SKU020,DC02,4
2025-01-13,SKU020,DC03,3
2025-01-13,SKU020,DC04,0
2025-01-13,SKU021,DC01,1
2025-01-13,SKU021,DC02,1
2025-01-13,SKU021,DC03,2
2025-01-13,SKU021,DC04,1
2025-01-13,SKU022,DC01,3
2025-01-13,SKU022,DC02,2
2025-01-13,SKU022,DC03,3
2025-01-13,SKU022,DC04,2
2025-01-13,SKU023,DC01,3
2025-01-13,SKU023,DC02,2
2025-01-13,SKU023,DC03,1
2025-01-13,SKU023,DC04,1
2025-01-13,SKU024,DC01,0
2025-01-13,SKU024,DC02,1
2025-01-13,SKU024,DC03,2
2025-01-13,SKU024,DC04,1
2025-01-14,SKU001,DC01,0
2025-01-14,SKU001,DC02,0
2025-01-14,SKU001,DC03,0
2025-01-14,SKU001,DC04,0
2025-01-14,SKU002,DC01,1
2025-01-14,SKU002,DC02,0
2025-01-14,SKU002,DC03,0
2025-01-14,SKU002,DC04,0
2025-01-14,SKU003,DC01,3
2025-01-14,SKU003,DC02,2
2025-01-14,SKU003,DC03,0
2025-01-14,SKU003,DC04,1
2025-01-14,SKU004,DC01,0
2025-01-14,SKU004,DC02,0
2025-01-14,SKU004,DC03,1
2025-01-14,SKU004,DC04,4
2025-01-14,SKU005,DC01,3
2025-01-14,SKU005,DC02,4
2025-01-14,SKU005,DC03,3
2025-01-14,SKU005,DC04,0
2025-01-14,SKU006,DC01,0
2025-01-14,SKU006,DC02,2
2025-01-14,SKU006,DC03,0
2025-01-14,SKU006,DC04,2
2025-01-14,SKU007,DC01,0
2025-01-14,SKU007,DC02,0
2025-01-14,SKU007,DC03,0
2025-01-14,SKU007,DC04,0
2025-01-14,SKU008,DC01,0
2025-01-14,SKU008,DC02,1
2025-01-14,SKU008,DC03,1
2025-01-14,SKU008,DC04,1
2025-01-14,SKU009,DC01,2
2025-01-14,SKU009,DC02,2
2025-01-14,SKU009,DC03,3
2025-01-14,SKU009,DC04,2
2025-01-14,SKU010,DC01,3
2025-01-14,SKU010,DC02,2
2025-01-14,SKU010,DC03,0
2025-01-14,SKU010,DC04,3
2025-01-14,SKU011,DC01,3
2025-01-14,SKU011,DC02,4
2025-01-14,SKU011,DC03,0
2025-01-14,SKU011,DC04,2
2025-01-14,SKU012,DC01,0
2025-01-14,SKU012,DC02,1
2025-01-14,SKU012,DC03,0
2025-01-14,SKU012,DC04,0
2025-01-14,SKU013,DC01,0
2025-01-14,SKU013,DC02,5
2025-01-14,SKU013,DC03,2
2025-01-14,SKU013,DC04,0
2025-01-14,SKU014,DC01,2
2025-01-14,SKU014,DC02,1
2025-01-14,SKU014,DC03,0
2025-01-14,SKU014,DC04,2
2025-01-14,SKU015,DC01,0
2025-01-14,SKU015,DC02,1
2025-01-14,SKU015,DC03,1
2025-01-14,SKU015,DC04,0
2025-01-14,SKU016,DC01,5
2025-01-14,SKU016,DC02,0
2025-01-14,SKU016,DC03,4
2025-01-14,SKU016,DC04,3
2025-01-14,SKU017,DC01,0
2025-01-14,SKU017,DC02,2
2025-01-14,SKU017,DC03,0
2025-01-14,SKU017,DC04,3
2025-01-14,SKU018,DC01,1
2025-01-14,SKU018,DC02,3
2025-01-14,SKU018,DC03,1
2025-01-14,SKU018,DC04,0
2025-01-14,SKU019,DC01,0
2025-01-14,SKU019,DC02,2
2025-01-14,SKU019,DC03,0
2025-01-14,SKU019,DC04,3
2025-01-14,SKU020,DC01,0
2025-01-14,SKU020,DC02,1
2025-01-14,SKU020,DC03,0
2025-01-14,SKU020,DC04,0
2025-01-14,SKU021,DC01,2
2025-01-14,SKU021,DC02,1
2025-01-14,SKU021,DC03,2
2025-01-14,SKU021,DC04,1
2025-01-14,SKU022,DC01,2
2025-01-14,SKU022,DC02,1
2025-01-14,SKU022,DC03,2
2025-01-14,SKU022,DC04,5
2025-01-14,SKU023,DC01,2
2025-01-14,SKU023,DC02,3
2025-01-14,SKU023,DC03,1
2025-01-14,SKU023,DC04,1
2025-01-14,SKU024,DC01,1
2025-01-14,SKU024,DC02,1
2025-01-14,SKU024,DC03,1
2025-01-14,SKU024,DC04,1
2025-01-15,SKU001,DC01,1
2025-01-15,SKU001,DC02,0
2025-01-15,SKU001,DC03,0
2025-01-15,SKU001,DC04,0
2025-01-15,SKU002,DC01,1
2025-01-15,SKU002,DC02,0
2025-01-15,SKU002,DC03,1
2025-01-15,SKU002,DC04,1
2025-01-15,SKU003,DC01,2
2025-01-15,SKU003,DC02,1
2025-01-15,SKU003,DC03,0
2025-01-15,SKU003,DC04,2
2025-01-15,SKU004,DC01,0
2025-01-15,SKU004,DC02,0
2025-01-15,SKU004,DC03,3
2025-01-15,SKU004,DC04,1
2025-01-15,SKU005,DC01,4
2025-01-15,SKU005,DC02,2
2025-01-15,SKU005,DC03,0
2025-01-15,SKU005,DC04,3
2025-01-15,SKU006,DC01,0
2025-01-15,SKU006,DC02,4
2025-01-15,SKU006,DC03,5
2025-01-15,SKU006,DC04,0
2025-01-15,SKU007,DC01,0
2025-01-15,SKU007,DC02,0
2025-01-15,SKU007,DC03,0
2025-01-15,SKU007,DC04,0
2025-01-15,SKU008,DC01,1
2025-01-15,SKU008,DC02,1
2025-01-15,SKU008,DC03,1
2025-01-15,SKU008,DC04,1
2025-01-15,SKU009,DC01,3
2025-01-15,SKU009,DC02,2
2025-01-15,SKU009,DC03,3
2025-01-15,SKU009,DC04,1
2025-01-15,SKU010,DC01,2
2025-01-15,SKU010,DC02,3
2025-01-15,SKU010,DC03,0
2025-01-15,SKU010,DC04,3
2025-01-15,SKU011,DC01,3
2025-01-15,SKU011,DC02,3
2025-01-15,SKU011,DC03,0
2025-01-15,SKU011,DC04,3
2025-01-15,SKU012,DC01,0
2025-01-15,SKU012,DC02,1
2025-01-15,SKU012,DC03,1
2025-01-15,SKU012,DC04,1
2025-01-15,SKU013,DC01,0
2025-01-15,SKU013,DC02,4
2025-01-15,SKU013,DC03,3
2025-01-15,SKU013,DC04,0
2025-01-15,SKU014,DC01,4
2025-01-15,SKU014,DC02,3
2025-01-15,SKU014,DC03,0
2025-01-15,SKU014,DC04,2
2025-01-15,SKU015,DC01,1
2025-01-15,SKU015,DC02,0
2025-01-15,SKU015,DC03,0
2025-01-15,SKU015,DC04,1
2025-01-15,SKU016,DC01,3
2025-01-15,SKU016,DC02,0
2025-01-15,SKU016,DC03,1
2025-01-15,SKU016,DC04,3
