sku,product_name,category,supplier,location,zone,physical_qty,average_daily_demand,days_of_supply,reorder_point,safety_stock,lead_time_days,materiality_flag,risk_tier,risk_reason,current_action_flag,stockout_risk_reason,recommended_action
SKU0172,Electrical Components 0172,Electrical Components,Blue Ridge Supply,Z2-B04,Z2,26,11.42,2.28,72,30,20,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0172,Electrical Components 0172,Electrical Components,Blue Ridge Supply,Z3-B01,Z3,7,11.42,0.61,72,30,20,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0172,Electrical Components 0172,Electrical Components,Blue Ridge Supply,Z3-B02,Z3,6,11.42,0.53,72,30,20,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0172,Electrical Components 0172,Electrical Components,Blue Ridge Supply,Z3-B03,Z3,0,11.42,0.00,72,30,20,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0173,Safety Supplies 0173,Safety Supplies,Cedar Components,Z1-B01,Z1,74,11.64,6.36,83,35,9,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0173,Safety Supplies 0173,Safety Supplies,Cedar Components,Z2-B01,Z2,19,11.64,1.63,83,35,9,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0173,Safety Supplies 0173,Safety Supplies,Cedar Components,Z2-B02,Z2,2,11.64,0.17,83,35,9,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0173,Safety Supplies 0173,Safety Supplies,Cedar Components,Z3-B02,Z3,6,11.64,0.52,83,35,9,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0173,Safety Supplies 0173,Safety Supplies,Cedar Components,Z3-B03,Z3,0,11.64,0.00,83,35,9,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0173,Safety Supplies 0173,Safety Supplies,Cedar Components,Z3-B04,Z3,0,11.64,0.00,83,35,9,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0174,Packaging 0174,Packaging,Harbor Safety,Z1-B01,Z1,22,11.47,1.92,94,40,16,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0174,Packaging 0174,Packaging,Harbor Safety,Z2-B01,Z2,48,11.47,4.18,94,40,16,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0174,Packaging 0174,Packaging,Harbor Safety,Z2-B02,Z2,14,11.47,1.22,94,40,16,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0174,Packaging 0174,Packaging,Harbor Safety,Z2-B03,Z2,7,11.47,0.61,94,40,16,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0174,Packaging 0174,Packaging,Harbor Safety,Z2-B04,Z2,0,11.47,0.00,94,40,16,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0174,Packaging 0174,Packaging,Harbor Safety,Z3-B01,Z3,0,11.47,0.00,94,40,16,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0175,Tools 0175,Tools,Summit Packaging,Z1-B02,Z1,13,11.08,1.17,25,45,5,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0175,Tools 0175,Tools,Summit Packaging,Z1-B03,Z1,0,11.08,0.00,25,45,5,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0175,Tools 0175,Tools,Summit Packaging,Z1-B04,Z1,0,11.08,0.00,25,45,5,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0175,Tools 0175,Tools,Summit Packaging,Z3-B01,Z3,0,11.08,0.00,25,45,5,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0176,Consumables 0176,Consumables,Atlas Industrial,Z1-B04,Z1,5,10.92,0.46,36,10,12,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0176,Consumables 0176,Consumables,Atlas Industrial,Z2-B01,Z2,0,10.92,0.00,36,10,12,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0176,Consumables 0176,Consumables,Atlas Industrial,Z2-B02,Z2,0,10.92,0.00,36,10,12,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0177,Fasteners 0177,Fasteners,Blue Ridge Supply,Z1-B01,Z1,0,10.83,0.00,47,15,19,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0177,Fasteners 0177,Fasteners,Blue Ridge Supply,Z1-B02,Z1,0,10.83,0.00,47,15,19,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0177,Fasteners 0177,Fasteners,Blue Ridge Supply,Z3-B02,Z3,46,10.83,4.25,47,15,19,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0178,Maintenance Parts 0178,Maintenance Parts,Cedar Components,Z3-B03,Z3,29,10.97,2.64,58,20,8,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0178,Maintenance Parts 0178,Maintenance Parts,Cedar Components,Z3-B04,Z3,24,10.97,2.19,58,20,8,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0179,Shipping Supplies 0179,Shipping Supplies,Harbor Safety,Z2-B03,Z2,0,11.19,0.00,69,25,15,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0179,Shipping Supplies 0179,Shipping Supplies,Harbor Safety,Z2-B04,Z2,0,11.19,0.00,69,25,15,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0179,Shipping Supplies 0179,Shipping Supplies,Harbor Safety,Z3-B02,Z3,5,11.19,0.45,69,25,15,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0179,Shipping Supplies 0179,Shipping Supplies,Harbor Safety,Z3-B03,Z3,0,11.19,0.00,69,25,15,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0179,Shipping Supplies 0179,Shipping Supplies,Harbor Safety,Z3-B04,Z3,0,11.19,0.00,69,25,15,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0180,Material Handling 0180,Material Handling,Summit Packaging,Z1-B01,Z1,1,11.33,0.09,80,30,4,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0180,Material Handling 0180,Material Handling,Summit Packaging,Z1-B02,Z1,0,11.33,0.00,80,30,4,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0180,Material Handling 0180,Material Handling,Summit Packaging,Z1-B03,Z1,0,11.33,0.00,80,30,4,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0180,Material Handling 0180,Material Handling,Summit Packaging,Z2-B01,Z2,17,11.33,1.50,80,30,4,Y,Critical,Critical: physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0180,Material Handling 0180,Material Handling,Summit Packaging,Z2-B02,Z2,1,11.33,0.09,80,30,4,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0180,Material Handling 0180,Material Handling,Summit Packaging,Z2-B03,Z2,0,11.33,0.00,80,30,4,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0180,Material Handling 0180,Material Handling,Summit Packaging,Z2-B04,Z2,0,11.33,0.00,80,30,4,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0180,Material Handling 0180,Material Handling,Summit Packaging,Z3-B01,Z3,0,11.33,0.00,80,30,4,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0180,Material Handling 0180,Material Handling,Summit Packaging,Z3-B02,Z3,0,11.33,0.00,80,30,4,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0180,Material Handling 0180,Material Handling,Summit Packaging,Z3-B03,Z3,0,11.33,0.00,80,30,4,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0181,Industrial Supplies 0181,Industrial Supplies,Atlas Industrial,Z1-B01,Z1,11,11.25,0.98,91,35,11,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0181,Industrial Supplies 0181,Industrial Supplies,Atlas Industrial,Z1-B02,Z1,6,11.25,0.53,91,35,11,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0181,Industrial Supplies 0181,Industrial Supplies,Atlas Industrial,Z1-B03,Z1,0,11.25,0.00,91,35,11,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0181,Industrial Supplies 0181,Industrial Supplies,Atlas Industrial,Z1-B04,Z1,0,11.25,0.00,91,35,11,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0181,Industrial Supplies 0181,Industrial Supplies,Atlas Industrial,Z2-B01,Z2,0,11.25,0.00,91,35,11,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0181,Industrial Supplies 0181,Industrial Supplies,Atlas Industrial,Z2-B02,Z2,0,11.25,0.00,91,35,11,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
